tube_assembly_id,component_id,quantity
TA-10750,C-1243,2.0
TA-10750,C-1244,2.0
TA-10751,C-1625,2.0
TA-10751,C-1632,2.0
TA-10752,C-0424,2.0
TA-10752,C-1497,2.0
TA-10753,C-1622,1.0
TA-10753,C-1629,1.0
TA-10753,C-1639,1.0
TA-10755,C-1355,1.0
TA-10755,C-0715,1.0
TA-10756,C-1631,2.0
TA-10756,C-0580,2.0
TA-10757,C-0444,1.0
TA-10757,C-0445,1.0
TA-10760,C-1624,2.0
TA-10760,C-1631,2.0
TA-10761,C-1624,2.0
TA-10761,C-1631,2.0
TA-10762,C-1625,1.0
TA-10762,C-1632,1.0
TA-10762,C-1995,1.0
TA-10763,C-0085,1.0
TA-10764,C-1621,2.0
TA-10764,C-1628,2.0
TA-10765,C-1621,2.0
TA-10765,C-1628,2.0
TA-10766,C-1621,2.0
TA-10766,C-1628,2.0
TA-10767,C-1621,2.0
TA-10767,C-1628,2.0
TA-10768,C-1631,2.0
TA-10768,C-0580,2.0
TA-10769,C-1631,2.0
TA-10769,C-0580,2.0
TA-10770,C-1631,2.0
TA-10770,C-0580,2.0
TA-10771,C-0741,2.0
TA-10772,C-0741,2.0
TA-10773,C-1619,1.0
TA-10773,C-1622,1.0
TA-10773,C-1629,1.0
TA-10773,C-1639,1.0
TA-10774,C-1622,2.0
TA-10774,C-1629,2.0
TA-10776,C-1227,1.0
TA-10776,C-1499,1.0
TA-10776,C-1972,1.0
TA-10777,C-1420,2.0
TA-10777,C-1421,2.0
TA-10778,C-1420,2.0
TA-10778,C-1421,2.0
TA-10779,C-0823,2.0
TA-10780,C-0444,1.0
TA-10780,C-0445,1.0
TA-10780,C-1841,1.0
TA-10781,C-1547,1.0
TA-10781,C-1848,1.0
TA-10781,C-0001,1.0
TA-10782,C-0444,1.0
TA-10782,C-0445,1.0
TA-10782,C-1841,1.0
TA-10783,C-1547,1.0
TA-10783,C-1848,1.0
TA-10783,C-0001,1.0
TA-10784,C-1435,2.0
TA-10785,C-1312,2.0
TA-10786,C-1435,2.0
TA-10787,C-1229,2.0
TA-10788,C-1229,2.0
TA-10789,C-1312,2.0
TA-10790,C-1243,2.0
TA-10790,C-1244,2.0
TA-10791,C-0823,2.0
TA-10792,C-0823,2.0
TA-10794,C-0823,2.0
TA-10795,C-0823,2.0
TA-10799,C-1229,1.0
TA-10800,C-1312,2.0
TA-10801,C-1435,2.0
TA-10802,C-0823,2.0
TA-10803,C-1312,2.0
TA-10804,C-1312,2.0
TA-10805,C-1312,2.0
TA-10806,C-1622,2.0
TA-10806,C-1629,2.0
TA-10807,C-1621,2.0
TA-10807,C-1628,2.0
TA-10808,C-1620,2.0
TA-10808,C-1627,2.0
TA-10809,C-1345,1.0
TA-10809,C-1502,1.0
TA-10809,C-1970,1.0
TA-10810,C-1623,2.0
TA-10810,C-1630,2.0
TA-10811,C-1623,2.0
TA-10811,C-1630,2.0
TA-10812,C-1622,1.0
TA-10812,C-1629,1.0
TA-10812,C-1639,1.0
TA-10813,C-1623,1.0
TA-10813,C-1630,1.0
TA-10813,C-1647,1.0
TA-10814,C-1622,1.0
TA-10814,C-1629,1.0
TA-10814,C-1639,1.0
TA-10815,C-1621,2.0
TA-10815,C-1628,2.0
TA-10816,C-1621,2.0
TA-10816,C-1628,2.0
TA-10817,C-1621,1.0
TA-10817,C-1622,1.0
TA-10817,C-1628,1.0
TA-10817,C-1660,1.0
TA-10818,C-1624,2.0
TA-10818,C-1631,2.0
TA-10819,C-1624,2.0
TA-10819,C-1631,2.0
TA-10820,C-1502,1.0
TA-10820,C-1622,1.0
TA-10820,C-1629,1.0
TA-10821,C-1625,1.0
TA-10821,C-1632,1.0
TA-10821,C-1642,1.0
TA-10822,C-1620,2.0
TA-10822,C-1627,2.0
TA-10823,C-0433,1.0
TA-10823,C-0835,1.0
TA-10823,C-0836,1.0
TA-10824,C-0433,1.0
TA-10824,C-0835,1.0
TA-10824,C-0836,1.0
TA-10825,C-1312,2.0
TA-10826,C-0448,2.0
TA-10826,C-0449,2.0
TA-10827,C-1243,2.0
TA-10827,C-1244,2.0
TA-10828,C-1243,2.0
TA-10828,C-1244,2.0
TA-10830,C-1313,2.0
TA-10831,C-1312,2.0
TA-10832,C-1313,2.0
TA-10833,C-1313,2.0
TA-10834,C-1845,2.0
TA-10834,C-1846,2.0
TA-10835,C-1622,1.0
TA-10835,C-1629,1.0
TA-10835,C-1639,1.0
TA-10836,C-1624,1.0
TA-10836,C-1631,1.0
TA-10836,C-1641,1.0
TA-10837,C-1642,1.0
TA-10838,C-1209,1.0
TA-10838,C-1621,1.0
TA-10838,C-1628,1.0
TA-10839,C-1625,1.0
TA-10839,C-1632,1.0
TA-10839,C-1649,1.0
TA-10840,C-0448,1.0
TA-10840,C-0449,1.0
TA-10840,C-1724,1.0
TA-10841,C-1625,1.0
TA-10841,C-1632,1.0
TA-10841,C-1649,1.0
TA-10842,C-1625,1.0
TA-10842,C-1632,1.0
TA-10842,C-1649,1.0
TA-10843,C-1209,1.0
TA-10843,C-1621,1.0
TA-10843,C-1628,1.0
TA-10844,C-1621,1.0
TA-10844,C-1628,1.0
TA-10844,C-0607,1.0
TA-10845,C-1625,1.0
TA-10845,C-1632,1.0
TA-10845,C-1649,1.0
TA-10846,C-1625,1.0
TA-10846,C-1632,1.0
TA-10846,C-1649,1.0
TA-10847,C-1625,1.0
TA-10847,C-1632,1.0
TA-10847,C-1649,1.0
TA-10848,C-1625,1.0
TA-10848,C-1632,1.0
TA-10848,C-1649,1.0
TA-10849,C-1621,1.0
TA-10849,C-1628,1.0
TA-10849,C-1638,1.0
TA-10850,C-0448,2.0
TA-10850,C-0449,2.0
TA-10851,C-1638,2.0
TA-10852,C-1622,1.0
TA-10852,C-1629,1.0
TA-10852,C-1639,1.0
TA-10853,C-1625,1.0
TA-10853,C-1632,1.0
TA-10853,C-1649,1.0
TA-10854,C-1625,1.0
TA-10854,C-1632,1.0
TA-10854,C-1649,1.0
TA-10855,C-1625,1.0
TA-10855,C-1632,1.0
TA-10855,C-1649,1.0
TA-10856,C-1625,1.0
TA-10856,C-1632,1.0
TA-10856,C-1649,1.0
TA-10857,C-1625,1.0
TA-10857,C-1632,1.0
TA-10857,C-1649,1.0
TA-10858,C-1624,2.0
TA-10858,C-1631,2.0
TA-10859,C-1624,2.0
TA-10859,C-1631,2.0
TA-10860,C-1641,2.0
TA-10861,C-1624,1.0
TA-10861,C-1631,1.0
TA-10861,C-1888,1.0
TA-10861,C-0495,1.0
TA-10862,C-1624,2.0
TA-10862,C-1631,2.0
TA-10863,C-1621,1.0
TA-10863,C-1628,1.0
TA-10863,C-1638,1.0
TA-10864,C-1624,1.0
TA-10864,C-1631,1.0
TA-10864,C-1641,1.0
TA-10864,C-0533,1.0
TA-10865,C-1650,2.0
TA-10865,C-0493,1.0
TA-10866,C-1650,2.0
TA-10866,C-0493,1.0
TA-10867,C-1243,2.0
TA-10867,C-1244,2.0
TA-10868,C-1641,2.0
TA-10869,C-1641,2.0
TA-10870,C-1641,2.0
TA-10871,C-1641,2.0
TA-10872,C-1624,1.0
TA-10872,C-1631,1.0
TA-10872,C-1910,1.0
TA-10873,C-1624,1.0
TA-10873,C-1631,1.0
TA-10873,C-1910,1.0
TA-10874,C-1624,1.0
TA-10874,C-1631,1.0
TA-10874,C-1910,1.0
TA-10875,C-1624,1.0
TA-10875,C-1631,1.0
TA-10875,C-1641,1.0
TA-10876,C-1621,2.0
TA-10876,C-1628,2.0
TA-10877,C-1243,2.0
TA-10877,C-1244,2.0
TA-10878,C-0448,2.0
TA-10878,C-0449,2.0
TA-10880,C-1621,1.0
TA-10880,C-1628,1.0
TA-10880,C-1638,1.0
TA-10881,C-1642,1.0
TA-10882,C-1642,1.0
TA-10882,C-0498,1.0
TA-10883,C-1622,1.0
TA-10883,C-1629,1.0
TA-10883,C-1639,1.0
TA-10884,C-1251,1.0
TA-10884,C-1643,1.0
TA-10885,C-0492,1.0
TA-10885,C-0572,1.0
TA-10885,C-0573,1.0
TA-10886,C-0572,2.0
TA-10886,C-0573,2.0
TA-10887,C-1623,1.0
TA-10887,C-1630,1.0
TA-10887,C-1647,1.0
TA-10888,C-1625,1.0
TA-10888,C-1632,1.0
TA-10888,C-1649,1.0
TA-10889,C-1243,2.0
TA-10889,C-1244,2.0
TA-10890,C-1312,2.0
TA-10891,C-0496,1.0
TA-10891,C-0498,2.0
TA-10892,C-0500,1.0
TA-10893,C-0500,1.0
TA-10894,C-1624,1.0
TA-10894,C-1631,1.0
TA-10894,C-1910,1.0
TA-10894,C-0539,1.0
TA-10895,C-0501,1.0
TA-10895,C-0502,2.0
TA-10895,C-0503,1.0
TA-10896,C-1643,1.0
TA-10896,C-1650,1.0
TA-10897,C-1626,1.0
TA-10897,C-1633,1.0
TA-10897,C-1650,1.0
TA-10898,C-1643,1.0
TA-10898,C-1650,1.0
TA-10899,C-1622,1.0
TA-10899,C-1629,1.0
TA-10899,C-1639,1.0
TA-10900,C-0448,2.0
TA-10900,C-0449,2.0
TA-10901,C-0448,2.0
TA-10901,C-0449,2.0
TA-10902,C-0448,2.0
TA-10902,C-0449,2.0
TA-10903,C-1639,2.0
TA-10904,C-0448,2.0
TA-10904,C-0449,2.0
TA-10905,C-1312,2.0
TA-10906,C-1312,2.0
TA-10907,C-1312,2.0
TA-10908,C-1312,2.0
TA-10909,C-1312,2.0
TA-10910,C-1312,2.0
TA-10911,C-1312,2.0
TA-10912,C-1312,2.0
TA-10913,C-1243,2.0
TA-10913,C-1244,2.0
TA-10914,C-1243,2.0
TA-10914,C-1244,2.0
TA-10915,C-1845,2.0
TA-10915,C-1846,2.0
TA-10916,C-1243,2.0
TA-10916,C-1244,2.0
TA-10917,C-1243,2.0
TA-10917,C-1244,2.0
TA-10918,C-1243,2.0
TA-10918,C-1244,2.0
TA-10919,C-1243,2.0
TA-10919,C-1244,2.0
TA-10920,C-1243,2.0
TA-10920,C-1244,2.0
TA-10921,C-1243,2.0
TA-10921,C-1244,2.0
TA-10922,C-1345,1.0
TA-10923,C-0448,2.0
TA-10923,C-0449,2.0
TA-10924,C-0448,2.0
TA-10924,C-0449,2.0
TA-10925,C-0448,2.0
TA-10925,C-0449,2.0
TA-10926,C-0448,2.0
TA-10926,C-0449,2.0
TA-10927,C-1312,2.0
TA-10928,C-1312,2.0
TA-10929,C-1230,2.0
TA-10930,C-1230,2.0
TA-10931,C-1420,1.0
TA-10931,C-1421,1.0
TA-10932,C-1420,1.0
TA-10932,C-1421,1.0
TA-10933,C-1312,2.0
TA-10934,C-1312,2.0
TA-10935,C-1312,2.0
TA-10936,C-1229,2.0
TA-10937,C-1243,2.0
TA-10937,C-1244,2.0
TA-10938,C-1345,1.0
TA-10939,C-1312,2.0
TA-10940,C-1312,2.0
TA-10941,C-0823,2.0
TA-10942,C-1229,2.0
TA-10943,C-1435,2.0
TA-10944,C-1243,2.0
TA-10944,C-1244,2.0
TA-10945,C-1845,2.0
TA-10945,C-1846,2.0
TA-10946,C-1845,2.0
TA-10946,C-1846,2.0
TA-10947,C-1200,2.0
TA-10948,C-1200,2.0
TA-10949,C-1200,2.0
TA-10950,C-1200,2.0
TA-10951,C-1200,2.0
TA-10952,C-1230,2.0
TA-10953,C-1312,2.0
TA-10954,C-1312,2.0
TA-10955,C-1312,2.0
TA-10956,C-1229,1.0
TA-10957,C-1243,2.0
TA-10957,C-1244,2.0
TA-10958,C-1243,2.0
TA-10958,C-1244,2.0
TA-10959,C-1243,2.0
TA-10959,C-1244,2.0
TA-10960,C-1243,2.0
TA-10960,C-1244,2.0
TA-10961,C-1312,2.0
TA-10962,C-0002,2.0
TA-10962,C-0004,2.0
TA-10963,C-0002,2.0
TA-10963,C-0004,2.0
TA-10964,C-0002,2.0
TA-10964,C-0004,2.0
TA-10965,C-0823,2.0
TA-10966,C-1312,2.0
TA-10967,C-1312,2.0
TA-10968,C-1312,2.0
TA-10969,C-1312,2.0
TA-10970,C-1243,2.0
TA-10970,C-1244,2.0
TA-10971,C-1243,2.0
TA-10971,C-1244,2.0
TA-10972,C-0448,2.0
TA-10972,C-0449,2.0
TA-10973,C-0448,2.0
TA-10973,C-0449,2.0
TA-10974,C-0448,2.0
TA-10974,C-0449,2.0
TA-10975,C-1243,2.0
TA-10975,C-1244,2.0
TA-10976,C-1243,2.0
TA-10976,C-1244,2.0
TA-10977,C-1243,2.0
TA-10977,C-1244,2.0
TA-10978,C-1243,2.0
TA-10978,C-1244,2.0
TA-10979,C-0448,2.0
TA-10979,C-0449,2.0
TA-10980,C-1243,2.0
TA-10980,C-1244,2.0
TA-10981,C-1243,2.0
TA-10981,C-1244,2.0
TA-10982,C-0448,2.0
TA-10982,C-0449,2.0
TA-10983,C-1243,2.0
TA-10983,C-1244,2.0
TA-10984,C-0002,2.0
TA-10984,C-0004,2.0
TA-10985,C-0002,2.0
TA-10985,C-0004,2.0
TA-10986,C-1227,1.0
TA-10986,C-1807,1.0
TA-10986,C-1972,1.0
TA-10987,C-1312,2.0
TA-10988,C-1312,2.0
TA-10989,C-1312,2.0
TA-10990,C-1312,2.0
TA-10991,C-1243,2.0
TA-10991,C-1244,2.0
TA-10992,C-1845,2.0
TA-10992,C-1846,2.0
TA-10993,C-0823,2.0
TA-10994,C-1845,2.0
TA-10994,C-1846,2.0
TA-10995,C-1845,2.0
TA-10995,C-1846,2.0
TA-10996,C-0841,1.0
TA-10997,C-1845,2.0
TA-10997,C-1846,2.0
TA-10998,C-1420,2.0
TA-10998,C-1421,2.0
TA-10999,C-1420,2.0
TA-10999,C-1421,2.0
TA-11000,C-1420,2.0
TA-11000,C-1421,2.0
TA-11001,C-1420,2.0
TA-11001,C-1421,2.0
TA-11002,C-1420,2.0
TA-11002,C-1421,2.0
TA-11003,C-1420,2.0
TA-11003,C-1421,2.0
TA-11004,C-1243,2.0
TA-11004,C-1244,2.0
TA-11005,C-1243,2.0
TA-11005,C-1244,2.0
TA-11006,C-1243,2.0
TA-11006,C-1244,2.0
TA-11007,C-1243,2.0
TA-11007,C-1244,2.0
TA-11008,C-1243,2.0
TA-11008,C-1244,2.0
TA-11009,C-1845,2.0
TA-11009,C-1846,2.0
TA-11010,C-1420,2.0
TA-11010,C-1421,2.0
TA-11011,C-1577,2.0
TA-11011,C-0003,2.0
TA-11012,C-0842,1.0
TA-11012,C-1850,1.0
TA-11013,C-1420,2.0
TA-11013,C-1421,2.0
TA-11014,C-1243,2.0
TA-11014,C-1244,2.0
TA-11015,C-1845,2.0
TA-11015,C-1846,2.0
TA-11016,C-1845,2.0
TA-11016,C-1846,2.0
TA-11017,C-1845,2.0
TA-11017,C-1846,2.0
TA-11018,C-1845,2.0
TA-11018,C-1846,2.0
TA-11020,C-1420,2.0
TA-11020,C-1421,2.0
TA-11021,C-1420,2.0
TA-11021,C-1421,2.0
TA-11022,C-1420,2.0
TA-11022,C-1421,2.0
TA-11023,C-1243,2.0
TA-11023,C-1244,2.0
TA-11024,C-1243,2.0
TA-11024,C-1244,2.0
TA-11025,C-1312,2.0
TA-11026,C-1312,2.0
TA-11027,C-0847,1.0
TA-11028,C-0434,1.0
TA-11029,C-1243,2.0
TA-11029,C-1244,2.0
TA-11030,C-1243,2.0
TA-11030,C-1244,2.0
TA-11031,C-1420,1.0
TA-11031,C-1421,1.0
TA-11031,C-1716,1.0
TA-11032,C-1420,2.0
TA-11032,C-1421,2.0
TA-11033,C-1845,2.0
TA-11033,C-1846,2.0
TA-11034,C-1312,2.0
TA-11035,C-1845,2.0
TA-11035,C-1846,2.0
TA-11036,C-1243,2.0
TA-11036,C-1244,2.0
TA-11037,C-1243,2.0
TA-11037,C-1244,2.0
TA-11040,C-1243,2.0
TA-11040,C-1244,2.0
TA-11041,C-1243,2.0
TA-11041,C-1244,2.0
TA-11042,C-1243,2.0
TA-11042,C-1244,2.0
TA-11043,C-0432,1.0
TA-11043,C-1233,1.0
TA-11044,C-1243,2.0
TA-11044,C-1244,2.0
TA-11045,C-1243,2.0
TA-11045,C-1244,2.0
TA-11046,C-0448,1.0
TA-11046,C-0449,1.0
TA-11047,C-1420,2.0
TA-11047,C-1421,2.0
TA-11048,C-1420,2.0
TA-11048,C-1421,2.0
TA-11049,C-1420,2.0
TA-11049,C-1421,2.0
TA-11050,C-1420,2.0
TA-11050,C-1421,2.0
TA-11051,C-1243,2.0
TA-11051,C-1244,2.0
TA-11052,C-1845,2.0
TA-11052,C-1846,2.0
TA-11053,C-1845,2.0
TA-11053,C-1846,2.0
TA-11054,C-1243,2.0
TA-11054,C-1244,2.0
TA-11055,C-1243,2.0
TA-11055,C-1244,2.0
TA-11056,C-1243,2.0
TA-11056,C-1244,2.0
TA-11057,C-1312,2.0
TA-11058,C-1845,2.0
TA-11058,C-1846,2.0
TA-11059,C-1312,2.0
TA-11060,C-0448,2.0
TA-11060,C-0449,2.0
TA-11061,C-0448,2.0
TA-11061,C-0449,2.0
TA-11062,C-1420,2.0
TA-11062,C-1421,2.0
TA-11063,C-1845,2.0
TA-11063,C-1846,2.0
TA-11064,C-0444,1.0
TA-11064,C-0445,1.0
TA-11065,C-0444,1.0
TA-11065,C-0445,1.0
TA-11066,C-0444,1.0
TA-11066,C-0445,1.0
TA-11067,C-1845,2.0
TA-11067,C-1846,2.0
TA-11068,C-1243,2.0
TA-11068,C-1244,2.0
TA-11069,C-1845,2.0
TA-11069,C-1846,2.0
TA-11070,C-0823,2.0
TA-11071,C-1312,2.0
TA-11072,C-0444,1.0
TA-11072,C-0445,1.0
TA-11073,C-1312,2.0
TA-11074,C-1622,1.0
TA-11074,C-1629,1.0
TA-11074,C-1639,1.0
TA-11075,C-0444,2.0
TA-11075,C-0445,2.0
TA-11076,C-1312,2.0
TA-11077,C-0422,2.0
TA-11077,C-1439,2.0
TA-11078,C-0422,2.0
TA-11078,C-1439,2.0
TA-11079,C-0422,2.0
TA-11079,C-1439,2.0
TA-11080,C-0422,2.0
TA-11080,C-1439,2.0
TA-11081,C-0422,2.0
TA-11081,C-1439,2.0
TA-11082,C-0422,2.0
TA-11082,C-1439,2.0
TA-11083,C-1243,2.0
TA-11083,C-1244,2.0
TA-11084,C-0823,1.0
TA-11084,C-1243,1.0
TA-11084,C-1244,1.0
TA-11085,C-1243,2.0
TA-11085,C-1244,2.0
TA-11086,C-0823,2.0
TA-11087,C-0823,2.0
TA-11088,C-0823,2.0
TA-11089,C-0823,2.0
TA-11090,C-0823,2.0
TA-11091,C-1403,2.0
TA-11091,C-1756,2.0
TA-11092,C-1403,2.0
TA-11092,C-1756,2.0
TA-11093,C-1403,2.0
TA-11093,C-1756,2.0
TA-11094,C-1403,2.0
TA-11094,C-1756,2.0
TA-11095,C-1403,2.0
TA-11095,C-1756,2.0
TA-11096,C-1403,2.0
TA-11096,C-1756,2.0
TA-11097,C-1403,2.0
TA-11097,C-1756,2.0
TA-11098,C-1403,2.0
TA-11098,C-1756,2.0
TA-11099,C-1403,2.0
TA-11099,C-1756,2.0
TA-11100,C-1622,1.0
TA-11100,C-1629,1.0
TA-11100,C-1885,1.0
TA-11101,C-1622,1.0
TA-11101,C-1629,1.0
TA-11101,C-1885,1.0
TA-11102,C-1629,2.0
TA-11102,C-0579,2.0
TA-11103,C-1629,2.0
TA-11103,C-0579,2.0
TA-11104,C-1625,1.0
TA-11104,C-1632,1.0
TA-11105,C-1625,1.0
TA-11105,C-1632,1.0
TA-11109,C-1641,2.0
TA-11110,C-1641,2.0
TA-11111,C-1641,2.0
TA-11112,C-1641,2.0
TA-11113,C-1624,2.0
TA-11113,C-1631,2.0
TA-11114,C-1629,2.0
TA-11114,C-0579,2.0
TA-11115,C-1845,1.0
TA-11115,C-1846,1.0
TA-11115,C-0007,1.0
TA-11116,C-1845,1.0
TA-11116,C-1846,1.0
TA-11116,C-0007,1.0
TA-11117,C-1845,2.0
TA-11117,C-1846,2.0
TA-11118,C-1845,2.0
TA-11118,C-1846,2.0
TA-11119,C-1845,1.0
TA-11119,C-1846,1.0
TA-11119,C-0007,1.0
TA-11120,C-1845,1.0
TA-11120,C-1846,1.0
TA-11120,C-0007,1.0
TA-11121,C-1352,1.0
TA-11121,C-1745,1.0
TA-11122,C-1623,1.0
TA-11122,C-1630,1.0
TA-11122,C-1640,1.0
TA-11123,C-1623,2.0
TA-11123,C-1630,2.0
TA-11124,C-1623,1.0
TA-11124,C-1630,1.0
TA-11124,C-1640,1.0
TA-11125,C-1555,1.0
TA-11126,C-1555,1.0
TA-11127,C-1845,1.0
TA-11127,C-1846,1.0
TA-11130,C-0442,1.0
TA-11131,C-1845,2.0
TA-11131,C-1846,2.0
TA-11132,C-1845,2.0
TA-11132,C-1846,2.0
TA-11133,C-1845,2.0
TA-11133,C-1846,2.0
TA-11134,C-1845,2.0
TA-11134,C-1846,2.0
TA-11135,C-1845,1.0
TA-11135,C-1846,1.0
TA-11135,C-0007,1.0
TA-11136,C-1845,1.0
TA-11136,C-1846,1.0
TA-11136,C-0007,1.0
TA-11137,C-1623,1.0
TA-11137,C-1630,1.0
TA-11137,C-1647,1.0
TA-11138,C-1623,2.0
TA-11138,C-1630,2.0
TA-11139,C-1623,1.0
TA-11139,C-1630,1.0
TA-11139,C-1647,1.0
TA-11140,C-1623,1.0
TA-11140,C-1630,1.0
TA-11140,C-1647,1.0
TA-11141,C-1623,1.0
TA-11141,C-1630,1.0
TA-11141,C-1647,1.0
TA-11142,C-1623,1.0
TA-11142,C-1630,1.0
TA-11142,C-1647,1.0
TA-11143,C-1623,1.0
TA-11143,C-1630,1.0
TA-11143,C-1647,1.0
TA-11144,C-1623,1.0
TA-11144,C-1630,1.0
TA-11144,C-1647,1.0
TA-11145,C-1623,1.0
TA-11145,C-1630,1.0
TA-11145,C-1647,1.0
TA-11146,C-1623,1.0
TA-11146,C-1630,1.0
TA-11146,C-1647,1.0
TA-11147,C-1623,1.0
TA-11147,C-1630,1.0
TA-11147,C-1647,1.0
TA-11148,C-1624,2.0
TA-11148,C-1631,2.0
TA-11149,C-1845,2.0
TA-11149,C-1846,2.0
TA-11151,C-0202,1.0
TA-11151,C-0203,1.0
TA-11151,C-0856,1.0
TA-11151,C-0857,1.0
TA-11151,C-0858,1.0
TA-11152,C-1622,1.0
TA-11152,C-1629,1.0
TA-11152,C-1639,1.0
TA-11153,C-1622,1.0
TA-11153,C-1629,1.0
TA-11153,C-1639,1.0
TA-11154,C-1624,1.0
TA-11154,C-1631,1.0
TA-11154,C-1641,1.0
TA-11155,C-1505,1.0
TA-11156,C-1243,2.0
TA-11156,C-1244,2.0
TA-11157,C-1243,2.0
TA-11157,C-1244,2.0
TA-11158,C-1243,2.0
TA-11158,C-1244,2.0
TA-11159,C-0448,1.0
TA-11159,C-0449,1.0
TA-11159,C-0784,1.0
TA-11160,C-1203,1.0
TA-11162,C-1845,1.0
TA-11162,C-1846,1.0
TA-11162,C-0855,2.0
TA-11162,C-0867,1.0
TA-11162,C-0872,1.0
TA-11163,C-1620,1.0
TA-11163,C-1627,1.0
TA-11163,C-0855,2.0
TA-11163,C-0864,1.0
TA-11163,C-0872,1.0
TA-11164,C-0002,1.0
TA-11164,C-0004,1.0
TA-11164,C-0855,2.0
TA-11164,C-0866,1.0
TA-11164,C-0874,1.0
TA-11165,C-1620,1.0
TA-11165,C-1627,1.0
TA-11165,C-0855,2.0
TA-11165,C-0860,1.0
TA-11165,C-0872,1.0
TA-11166,C-1845,1.0
TA-11166,C-1846,1.0
TA-11166,C-0855,2.0
TA-11166,C-0860,1.0
TA-11166,C-0872,1.0
TA-11167,C-1845,1.0
TA-11167,C-1846,1.0
TA-11167,C-0855,2.0
TA-11167,C-0865,1.0
TA-11167,C-0872,1.0
TA-11168,C-1845,1.0
TA-11168,C-1846,1.0
TA-11168,C-0855,2.0
TA-11168,C-0865,1.0
TA-11168,C-0872,1.0
TA-11169,C-1621,1.0
TA-11169,C-1628,1.0
TA-11169,C-1638,1.0
TA-11170,C-1621,1.0
TA-11170,C-1628,1.0
TA-11170,C-1638,1.0
TA-11171,C-1385,2.0
TA-11171,C-1386,2.0
TA-11172,C-1385,2.0
TA-11172,C-1386,2.0
TA-11173,C-1385,2.0
TA-11173,C-1386,2.0
TA-11174,C-1385,2.0
TA-11174,C-1386,2.0
TA-11175,C-1214,1.0
TA-11175,C-1216,1.0
TA-11175,C-1475,1.0
TA-11176,C-1845,2.0
TA-11176,C-1846,2.0
TA-11177,C-1385,2.0
TA-11177,C-1386,2.0
TA-11178,C-1385,2.0
TA-11178,C-1386,2.0
TA-11179,C-1385,2.0
TA-11179,C-1386,2.0
TA-11180,C-1385,2.0
TA-11180,C-1386,2.0
TA-11181,C-1963,1.0
TA-11181,C-0071,2.0
TA-11181,C-0139,1.0
TA-11181,C-0792,1.0
TA-11182,C-1935,1.0
TA-11182,C-0071,1.0
TA-11182,C-0642,1.0
TA-11183,C-1935,1.0
TA-11183,C-0071,1.0
TA-11183,C-0642,1.0
TA-11184,C-1935,1.0
TA-11184,C-0071,1.0
TA-11184,C-0642,1.0
TA-11185,C-1935,2.0
TA-11185,C-0071,1.0
TA-11186,C-1624,2.0
TA-11186,C-1631,2.0
TA-11187,C-1624,2.0
TA-11187,C-1631,2.0
TA-11188,C-1621,2.0
TA-11188,C-1628,2.0
TA-11190,C-1622,1.0
TA-11190,C-1629,1.0
TA-11190,C-1639,1.0
TA-11191,C-1622,1.0
TA-11191,C-1629,1.0
TA-11191,C-1639,1.0
TA-11192,C-1621,2.0
TA-11192,C-1628,2.0
TA-11193,C-1621,2.0
TA-11193,C-1628,2.0
TA-11194,C-1243,1.0
TA-11194,C-1244,1.0
TA-11195,C-0448,1.0
TA-11195,C-0449,1.0
TA-11196,C-1845,2.0
TA-11196,C-1846,2.0
TA-11197,C-1845,2.0
TA-11197,C-1846,2.0
TA-11198,C-1845,2.0
TA-11198,C-1846,2.0
TA-11199,C-1845,2.0
TA-11199,C-1846,2.0
TA-11201,C-1623,2.0
TA-11201,C-1630,2.0
TA-11202,C-1845,2.0
TA-11202,C-1846,2.0
TA-11203,C-1243,2.0
TA-11203,C-1244,2.0
TA-11204,C-0739,1.0
TA-11205,C-1475,1.0
TA-11205,C-1481,1.0
TA-11206,C-1477,1.0
TA-11206,C-1483,1.0
TA-11207,C-1845,1.0
TA-11207,C-1846,1.0
TA-11208,C-1622,1.0
TA-11208,C-1629,1.0
TA-11209,C-1624,1.0
TA-11209,C-1631,1.0
TA-11209,C-1641,1.0
TA-11210,C-1621,2.0
TA-11210,C-1628,2.0
TA-11211,C-1845,2.0
TA-11211,C-1846,2.0
TA-11212,C-1845,1.0
TA-11212,C-1846,1.0
TA-11213,C-1845,2.0
TA-11213,C-1846,2.0
TA-11214,C-1621,2.0
TA-11214,C-1628,2.0
TA-11215,C-1622,2.0
TA-11215,C-1629,2.0
TA-11216,C-1622,2.0
TA-11216,C-1629,2.0
TA-11217,C-1491,1.0
TA-11217,C-1588,1.0
TA-11217,C-1612,1.0
TA-11217,C-2021,1.0
TA-11217,C-0890,1.0
TA-11217,C-0965,1.0
TA-11218,C-1623,1.0
TA-11218,C-1630,1.0
TA-11218,C-1640,1.0
TA-11219,C-1623,1.0
TA-11219,C-1630,1.0
TA-11219,C-1640,1.0
TA-11220,C-1243,2.0
TA-11220,C-1244,2.0
TA-11221,C-1243,2.0
TA-11221,C-1244,2.0
TA-11222,C-1622,2.0
TA-11222,C-1629,2.0
TA-11223,C-1781,2.0
TA-11224,C-1781,2.0
TA-11225,C-1781,2.0
TA-11226,C-1779,1.0
TA-11226,C-1781,1.0
TA-11227,C-1779,1.0
TA-11227,C-1781,1.0
TA-11228,C-1845,2.0
TA-11228,C-1846,2.0
TA-11229,C-1845,2.0
TA-11229,C-1846,2.0
TA-11234,C-1621,2.0
